0.	0.
0.1	2.0415551558161513e-46
0.2	8.165711939357187e-46
0.30000000000000004	1.8371707487441576e-45
0.4	3.265877915379391e-45
0.5	5.102616450904488e-45
0.6000000000000001	7.347310134073138e-45
0.7000000000000001	9.999882765329634e-45
0.8	1.3060258166808888e-44
0.9	1.6528360182336413e-44
1.	2.0404112677428356e-44
1.1	2.4687439539291456e-44
1.2000000000000002	2.9378264676823084e-44
1.3	3.44765120206112e-44
1.4000000000000001	3.998210552293438e-44
1.5	4.589496915776185e-44
1.6	5.221502692075339e-44
1.7000000000000002	5.894220282925945e-44
1.8	6.607642092232102e-44
1.9000000000000001	7.361760526066979e-44
2.	8.156567992672803e-44
2.1	8.99205690246086e-44
2.2	9.868219668011494e-44
2.3000000000000003	1.078504870407412e-43
2.4000000000000004	1.1742536427567208e-43
2.5	1.2740675257578285e-43
2.6	1.3779457615363954e-43
2.7	1.4858875924349862e-43
2.8000000000000003	1.5978922610130732e-43
2.9000000000000004	1.7139590100470337e-43
3.	1.834087082530151e-43
3.1	1.9582757216726156e-43
3.2	2.0865241709015245e-43
3.3000000000000003	2.2188316738608782e-43
3.4000000000000004	2.355197474411587e-43
3.5	2.4956208166314635e-43
3.6	2.640100944815229e-43
3.7	2.7886371034745106e-43
3.8000000000000003	2.9412285373378413e-43
3.9000000000000004	3.0978744913506598e-43
4.	3.25857421067531e-43
4.1000000000000005	3.4233269406910457e-43
4.2	3.592131926994022e-43
4.3	3.764988415397302e-43
4.4	3.9418956519308596e-43
4.5	4.1228528828415654e-43
4.6000000000000005	4.3078593545932044e-43
4.7	4.496914313866462e-43
4.800000000000001	4.690017007558935e-43
4.9	4.8871666827851224e-43
5.	5.0883625868764286e-43
5.1000000000000005	5.2936039673811715e-43
5.2	5.5028900720645646e-43
5.300000000000001	5.716220148908734e-43
5.4	5.9335934461127104e-43
5.5	6.155009212092432e-43
5.6000000000000005	6.380466695480743e-43
5.7	6.609965145127389e-43
5.800000000000001	6.843503810099028e-43
5.9	7.0810819396792215e-43
6.	7.322698783368434e-43
6.1000000000000005	7.568353590884042e-43
6.2	7.818045612160326e-43
6.300000000000001	8.071774097348473e-43
6.4	8.329538296816572e-43
6.5	8.591337461149617e-43
6.6000000000000005	8.857170841149525e-43
6.7	9.127037687835098e-43
6.800000000000001	9.400937252442052e-43
6.9	9.67886878642301e-43
7.	9.960831541447503e-43
7.1000000000000005	1.0246824769401971e-42
7.2	1.0536847722389741e-42
7.300000000000001	1.0830899652731078e-42
7.4	1.1128979812963119e-42
7.5	1.1431087455839933e-42
7.6000000000000005	1.1737221834332485e-42
7.7	1.204738220162864e-42
7.800000000000001	1.236156781113319e-42
7.9	1.2679777916467802e-42
8.	1.3002011771471074e-42
8.1	1.3328268630198503e-42
8.200000000000001	1.3658547746922503e-42
8.3	1.399284837613236e-42
8.4	1.4331169772534297e-42
8.5	1.467351119105143e-42
8.6	1.50198718868238e-42
8.700000000000001	1.5370251115208347e-42
8.8	1.5724648131778878e-42
8.9	1.608306219232616e-42
9.	1.6445492552857843e-42
9.1	1.6811938469598474e-42
9.200000000000001	1.7182399198989538e-42
9.3	1.7556873997689383e-42
9.4	1.793536212257329e-42
9.5	1.8317862830733448e-42
9.600000000000001	1.8704375379478943e-42
9.700000000000001	1.909489902633577e-42
9.8	1.948943302904682e-42
9.9	1.9887976645571908e-42
10.	2.0290529134087737e-42
10.100000000000001	2.0697089752987958e-42
10.200000000000001	2.1107657760883048e-42
10.3	2.1522232416600472e-42
10.4	2.1940812979184555e-42
10.5	2.2363398707896542e-42
10.600000000000001	2.278998886221459e-42
10.700000000000001	2.322058270183374e-42
10.8	2.3655179486665955e-42
10.9	2.4093778476840114e-42
11.	2.4536378932701984e-42
11.100000000000001	2.498298011481426e-42
11.200000000000001	2.5433581283956505e-42
11.3	2.588818170112521e-42
11.4	2.634678062753379e-42
11.5	2.6809377324612552e-42
11.600000000000001	2.727597105400869e-42
11.700000000000001	2.774656107758633e-42
11.8	2.82211466574265e-42
11.9	2.869972705582712e-42
12.	2.918230153530302e-42
12.100000000000001	2.9668869358585965e-42
12.200000000000001	3.015942978862458e-42
12.3	3.0653982088584425e-42
12.4	3.1152525521847964e-42
12.5	3.165505935201455e-42
12.600000000000001	3.216158284290047e-42
12.700000000000001	3.267209525853889e-42
12.8	3.318659586317991e-42
12.9	3.3705083921290495e-42
13.	3.4227558697554565e-42
13.100000000000001	3.4754019456872934e-42
13.200000000000001	3.528446546436326e-42
13.3	3.5818895985360206e-42
13.4	3.6357310285415275e-42
13.5	3.68997076302969e-42
13.600000000000001	3.744608728599039e-42
13.700000000000001	3.7996448518698005e-42
13.8	3.8550790594838895e-42
13.9	3.91091127810491e-42
14.	3.9671414344181597e-42
14.100000000000001	4.023769455130622e-42
14.200000000000001	4.0807952669709775e-42
14.3	4.138218796689589e-42
14.4	4.196039971058519e-42
14.5	4.254258716871514e-42
14.600000000000001	4.312874960944016e-42
14.700000000000001	4.371888630113151e-42
14.8	4.4312996512377433e-42
14.9	4.4911079511983023e-42
15.	4.5513134568970306e-42
15.100000000000001	4.6119160952578215e-42
15.200000000000001	4.672915793226255e-42
15.3	4.734312477769609e-42
15.4	4.796106075876843e-42
15.5	4.8582965145586193e-42
15.600000000000001	4.9208837208472774e-42
15.700000000000001	4.983867621796853e-42
15.8	5.047248144483074e-42
15.9	5.1110252160033606e-42
16.	5.175198763476818e-42
16.1	5.2397687140442484e-42
16.2	5.304734994868135e-42
16.3	5.370097533132663e-42
16.400000000000002	5.4358562560437015e-42
